CNES;UNIDADE;COD INT;PROCEDIMENTO;SUB_ITEM_CODIGO;SUB_ITEM_DESCRICAO;TIPO;REGULADO
2018853;LABORATORIO DR COSTACURTA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280143;TSH - HORMONIO ESTIMULANTE TIREOIDE(2280143);FINANCEIRO;Não
2018853;LABORATORIO DR COSTACURTA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280144;UREIA(2280144);FINANCEIRO;Não
2018853;LABORATORIO DR COSTACURTA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280145;UREIA, DOSAGEM EM URINA DE 24 HS(2280145);FINANCEIRO;Não
2018853;LABORATORIO DR COSTACURTA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280146;VDRL P/ DETECCAO DE SIFILIS EM GESTANTE(2280146);FINANCEIRO;Não
2018853;LABORATORIO DR COSTACURTA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280147;VELOCIDADE DE HEMOSSEDIMENTACAO (VHS)(2280147);FINANCEIRO;Não
2018853;LABORATORIO DR COSTACURTA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280148;VITAMINA B12 (2280148);FINANCEIRO;Não
2018853;LABORATORIO DR COSTACURTA;2400000;GRUPO - PATOLOGIA CLINICA (REGULACAO);2400022;DETECCAO DE RNA DO VIRUS DA HEPATITE C (QUALITATIVO)(2400022);FINANCEIRO;Sim
2018853;LABORATORIO DR COSTACURTA;2400000;GRUPO - PATOLOGIA CLINICA (REGULACAO);2400023;QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C(2400023);FINANCEIRO;Sim
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280219;17 ALFA HIDROXI PROGESTERONA(2280219);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280313;ACIDEZ TITULÁVEL NO LEITE HUMANO (DORNIC)(2280313);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280220;ACIDO ASCORBICO(2280220);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280001;ACIDO FOLICO (2280001);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280002;ACIDO URICO(2280002);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280534;ACIDO URICO LIQUIDO NO SINOVIAL E DERRAMES(2280534);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280003;ACIDO URICO URINARIO(2280003);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280535;ADENOGRAMA(2280535);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280004;ADRENOCORTICOTROFICO, HORMONIO - ACTH(2280004);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280225;ALFA 1 ANTITRIPSINA(2280225);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280005;ALFA 1 GLICOPROTEINA ACIDA(2280005);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280226;ALFA FETO PROTEINA(2280226);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280006;AMILASE(2280006);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280007;ANDROSTENEDIONA(2280007);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280015;ANTIBIOGRAMA(2280015);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280446;ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA (2280446);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280181;ANTIBIOGRAMA P/ MICOBACTERIAS(2280181);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280613;ANTICORPOS ANTI-PLAQUETARIOS - DETERMINAÇÃO(2280613);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280009;ANTI HBC - IGM ANTICORPOS IGM CONTRA ANTIGENO C DA HEPATITE B (ANTI-HBC-IGM)(2280009);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280011;ANTI HBE - ANTICORPOS CONTRA ANTIGENO E DA HEPATITE B(2280011);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280012;ANTI HBS - ANTICORPOS CONTRA ANTIGENO S DA HEPATITE B(2280012);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280018;ANTIPEROXIDASE /ANTI TPO(2280018);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280022;BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE)(2280022);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280447;BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE) (2280447);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280023;BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA)(2280023);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280024;BACTEROSCOPIA (GRAM)(2280024);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280221;BETA 2 MICROGLOBULINA(2280221);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280025;BILIRRUBINA TOTAL E FRACOES(2280025);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280029;CALCIO(2280029);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280030;CALCIO IONIZAVEL(2280030);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280031;CALCIO URINARIO(2280031);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280033;CEA (ANTIGENO CARCINOEMBRIOGENICO)(2280033);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280034;CELULAS LE - PESQUISA(2280034);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280035;CHAGAS , IFI(2280035);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280259;CHUMBO(2280259);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280260;CHUMBO URINARIO(2280260);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280536;CITOLOGIA P/ CLAMIDIA(2280536);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280537;CITOLOGIA P/ HERPESVIRUS(2280537);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280038;CITOMEGALOVIRUS , IFI (IGG)(2280038);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280039;CITOMEGALOVIRUS , IFI (IGM)(2280039);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280314;CITOQUIMICA HEMATOLOGICA(2280314);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280040;CLEARANCE DE CREATININA(2280040);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280413;CLEARANCE DE FOSFATO(2280413);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280414;CLEARANCE DE UREIA(2280414);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280281;CLEARANCE OSMOLAR(2280281);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280041;CLORETO(2280041);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280043;COLESTEROL (HDL)(2280043);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280042;COLESTEROL ( LDL)(2280042);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280045;COLESTEROL TOTAL(2280045);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280047;COMPLEMENTO C3 , IDR (2280047);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280048;COMPLEMENTO C4 , IDR (2280048);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280229;COMPLEMENTO ( CH50 ) , DOSAGEM(2280229);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280415;CONTAGEM DE ADDIS(2280415);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280432;CONTAGEM DE LINFOCITOS T TOTAIS (2280432);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280049;CONTAGEM DE PLAQUETAS(2280049);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280538;CONTAGEM ESPECIFICA DE CELULAS NO LIQUOR(2280538);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280539;CONTAGEM GLOBAL DE CELULAS NO LIQUOR(2280539);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280051;COOMBS DIRETO(2280051);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280050;COOMBS INDIRETO (INCLUI QUANTITATIVO)(2280050);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280053;CREATININA(2280053);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280054;CREATININA, DOSAGEM EM URINA DE 24 HS(2280054);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280055;CREATINOFOSFOQUINASE - FRACAO MB(2280055);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280164;CULTURA DE BACTERIAS PARA INDENTIFICACAO(2280164);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280448;CULTURA DO LEITE HUMANO (POS-PASTEURIZAÇÃO) (2280448);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280210;CULTURA PARA BAAR(2280210);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280165;CULTURA PARA BACTERIAS ANAEROBICAS(2280165);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280057;CULTURA PARA IDENTIFICACAO DE FUNGOS(2280057);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280449;CULTURA P/ HERPESVIRUS (2280449);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280058;CURVA GLICEMICA CLASSICA 5 DOSAGENS-ORAL(2280058);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280059;DEHIDROEPIANDROSTERONA - DHEA(2280059);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280339;DETECCAO DE ÁCIDOS NUCLEICOS DO HIV-1 (QUALITATIVO)(2280339);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280382;DETECÇÃO DE CLAMÍDIA E GONOCOCO POR BIOLOGIA MOLECULAR(2280382);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280203;DETERMINACAO DE CAPACIDADE DE FIXACAO DO FERRO(2280203);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280563;DETERMINACAO DE CARIOTIPO EM CULTURA DE LONGA DURACAO (C/ TECNICA DE BANDAS)(2280563);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280564;DETERMINACAO DE CARIOTIPO EM MEDULA OSSEA E VILOSIDADES CORIONICAS (C/ TECNICA DE BANDAS)(2280564);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280565;DETERMINACAO DE CARIOTIPO EM SANGUE PERIFERICO (C/ TECNICA DE BANDAS)(2280565);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280312;DETERMINAÇÃO DE CREMATÓCRITO NO LEITE HUMANO ORDENHADO(2280312);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280282;DETERMINACAO DE CROMATOGRAFIA DE AMINOACIDOS(2280282);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280315;DETERMINACAO DE CURVA DE RESISTENCIA GLOBULAR(2280315);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280167;DETERMINACAO DE CURVA GLICEMICA (2 DOSAGENS)(2280167);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280284;DETERMINACAO DE CURVA GLICEMICA C/ INDUCAO POR CORTISONA (4 DOSAGENS)(2280284);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280283;DETERMINACAO DE CURVA GLICEMICA C/ INDUCAO POR CORTISONA ( 5 DOSAGENS)(2280283);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280316;DETERMINACAO DE ENZIMAS ERITROCITARIAS (CADA)(2280316);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280540;DETERMINACAO DE FOSFOLIPIDIOS RELACAO LECITINA - ESFINGOMIELINA NO LIQUIDO AMNIOTICO(2280540);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280485;DETERMINACAO DE INDICE DE TIROXINA LIVRE(2280485);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280416;DETERMINACAO DE OSMOLALIDADE(2280416);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280285;DETERMINACAO DE OSMOLARIDADE(2280285);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280486;DETERMINACAO DE RETENCAO DE T3(2280486);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280317;DETERMINACAO DE SULFO-HEMOGLOBINA(2280317);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280487;DETERMINACAO DE T3 REVERSO(2280487);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280060;DETERMINACAO DE TEMPO DE COAGULACAO (2280060);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280318;DETERMINACAO DE TEMPO DE LISE DA EUGLOBULINA(2280318);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280319;DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY(2280319);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280061;DETERMINACAO DE TEMPO DE SANGRAMENTO ( DUKE )(2280061);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280320;DETERMINACAO DE TEMPO DE SOBREVIDA DE HEMACIAS(2280320);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280168;DETERMINACAO DE TEMPO DE TROMBINA(2280168);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280062;DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL (TTP A)(2280062);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280063;DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP)(2280063);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280235;DIHIDROTESTOSTERONA - DHT(2280235);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280398;DOSAGEM DA FRAÇÃO C1Q DO COMPLEMENTO(2280398);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280488;DOSAGEM DE 17-CETOSTEROIDES TOTAIS(2280488);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280489;DOSAGEM DE 17-HIDROXICORTICOSTEROIDES(2280489);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280177;DOSAGEM DE 25 HIDROXIVITAMINA D(2280177);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280286;DOSAGEM DE 5-NUCLEOTIDASE(2280286);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280287;DOSAGEM DE ACETONA(2280287);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280265;DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA)(2280265);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280505;DOSAGEM DE ACIDO DELTA-AMINOLEVULINICO(2280505);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280506;DOSAGEM DE ACIDO HIPURICO(2280506);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280507;DOSAGEM DE ACIDO MANDELICO(2280507);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280508;DOSAGEM DE ACIDO METIL-HIPURICO(2280508);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280509;DOSAGEM DE ACIDO VALPROICO(2280509);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280288;DOSAGEM DE ACIDO VANILMANDELICO(2280288);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280289;DOSAGEM DE ALDOLASE(2280289);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280490;DOSAGEM DE ALDOSTERONA(2280490);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280290;DOSAGEM DE ALFA-2-MACROGLOBULINA(2280290);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280510;DOSAGEM DE ALUMINIO(2280510);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280291;DOSAGEM DE AMONIA(2280291);FINANCEIRO;Não
9567232;LABORATORIO DR GILSON MOREIRA;2280000;GRUPO - PATOLOGIA CLINICA (EXAMES DE LABORATORIO 2);2280491;DOSAGEM DE AMP CICLICO(2280491);FINANCEIRO;Não
